record_id,transaction_id,transaction_date,transaction_month,fiscal_year,fiscal_quarter,transaction_type,sales_region,country,division,department,sales_manager,product_team,product_category,product_name,customer_segment,customer_id,customer_name,vendor_id,vendor_name,customer_agreement_id,customer_agreement_status,purchase_agreement_id,purchase_agreement_status,approval_level,approval_status,approver_role,approval_pending_days,sales_quantity,sales_revenue,purchase_cost,inventory_opening_value,inventory_closing_value,inventory_movement_value,administration_expense,operation_expense,marketing_expense,employee_count,employee_payroll_amount,customer_service_cases,customer_service_cost,total_expense,gross_profit,gross_profit_margin,net_profit,net_profit_margin,payroll_to_revenue_ratio,transaction_amount,profit_status,risk_level,risk_flag,recommended_action
ERP0000062,TRX0000062,2025-07-07,2025-07,FY2026,Q1,Purchase Order,Middle East,UAE,Retail Distribution,Purchase,Grace Thomas,Customer Experience,General Merchandise,General Merchandise 408,Channel Partner,,,VEND00011,Vendor 00011,,,PA-81299,Active,Level 3 - Head of Department,Approved,Head of Department,0,0,0,64991.58,0,0,0,0,0,0,0,0,0,0,0,-64991.58,0,-64991.58,0,0,64991.58,Loss,High,Review Required,Review margin and cost allocation
ERP0000063,TRX0000063,2025-07-07,2025-07,FY2026,Q1,Inventory Receipt,Middle East,UAE,Office Equipment,Inventory,Noura Ahmed,Regional Growth,Printers,Printers 690,SME,,,VEND00161,Vendor 00161,,,PA-62634,Under Review,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,12287.01,237576.74,256479.83,18903.09,0,0,0,0,0,0,0,0,-12287.01,0,-12287.01,0,0,18903.09,Loss,High,Review Required,Review margin and cost allocation
ERP0000064,TRX0000064,2025-07-07,2025-07,FY2026,Q1,Payroll Allocation,Middle East,Qatar,Consumer Electronics,Payroll,Grace Thomas,Enterprise Solutions,Home Electronics,Home Electronics 148,Enterprise,,,,,,,,,Level 5 - CEO,Pending,CEO,4,0,0,0,0,0,0,0,0,0,84,579112.8,0,0,579112.8,0,0,-579112.8,0,0,579112.8,Loss,High,Review Required,Follow up approval
ERP0000065,TRX0000065,2025-07-07,2025-07,FY2026,Q1,Administration Expense,Middle East,Bahrain,Consumer Electronics,Administration,Aisha Khan,Customer Experience,Smart Devices,Smart Devices 308,SME,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,31774.07,0,0,0,0,0,0,31774.07,0,0,-31774.07,0,0,31774.07,Loss,High,Review Required,Review margin and cost allocation
ERP0000066,TRX0000066,2025-07-07,2025-07,FY2026,Q1,Operations Expense,Middle East,Saudi Arabia,Consumer Electronics,Operations,Omar Ali,Customer Experience,Smart Devices,Smart Devices 211,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,43437.05,0,0,0,0,0,43437.05,0,0,-43437.05,0,0,43437.05,Loss,High,Review Required,Review margin and cost allocation
ERP0000067,TRX0000067,2025-07-07,2025-07,FY2026,Q1,Marketing Expense,Middle East,UAE,Retail Distribution,Marketing,Noura Ahmed,Customer Experience,General Merchandise,General Merchandise 334,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,5108.96,0,0,0,0,5108.96,0,0,-5108.96,0,0,5108.96,Loss,High,Review Required,Review margin and cost allocation
ERP0000068,TRX0000068,2025-07-07,2025-07,FY2026,Q1,Customer Service Cost,Middle East,Oman,Industrial Supplies,Customer Service,Omar Ali,Regional Growth,Tools,Tools 327,Government,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,21,8195.25,8195.25,0,0,-8195.25,0,0,8195.25,Loss,High,Review Required,Review margin and cost allocation
ERP0000069,TRX0000069,2025-07-07,2025-07,FY2026,Q1,Refund / Credit Note,Middle East,Oman,Consumer Electronics,Finance,Grace Thomas,Customer Experience,Accessories,Accessories 819,Channel Partner,CUST00100,Customer 00100,,,CA-59479,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-20026.06,0,0,0,0,0,0,0,0,0,0,0,0,-20026.06,0,-20026.06,0,0,20026.06,Loss,High,Review Required,Review margin and cost allocation
ERP0000070,TRX0000070,2025-07-07,2025-07,FY2026,Q1,Approval Workflow,Middle East,Saudi Arabia,Office Equipment,Finance,Sara Rahman,Regional Growth,Workstations,Workstations 274,Channel Partner,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384536.51,Low Margin,High,Review Required,Review agreement or risk condition
ERP0000071,TRX0000071,2025-07-08,2025-07,FY2026,Q1,Sales Invoice,Middle East,UAE,Retail Distribution,Sales,Sara Rahman,Digital Commerce,General Merchandise,General Merchandise 122,Government,CUST00277,Customer 00277,,,CA-96458,Active,,,Level 3 - Head of Department,Approved,Head of Department,0,104,100166.08,0,0,0,0,0,0,0,0,0,0,0,0,100166.08,1,100166.08,1,0,100166.08,Profitable,Medium,Normal,Monitor
ERP0000072,TRX0000072,2025-07-08,2025-07,FY2026,Q1,Purchase Order,Middle East,UAE,Office Equipment,Purchase,Grace Thomas,Customer Experience,Printers,Printers 552,Enterprise,,,VEND00303,Vendor 00303,,,PA-89047,Active,Level 3 - Head of Department,Pending,Head of Department,13,0,0,89595.94,0,0,0,0,0,0,0,0,0,0,0,-89595.94,0,-89595.94,0,0,89595.94,Loss,High,Review Required,Follow up approval
ERP0000073,TRX0000073,2025-07-08,2025-07,FY2026,Q1,Inventory Receipt,Middle East,Saudi Arabia,Retail Distribution,Inventory,Aisha Khan,Customer Experience,General Merchandise,General Merchandise 340,Government,,,VEND00046,Vendor 00046,,,PA-61989,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,22432.83,244710.04,279222.08,34512.04,0,0,0,0,0,0,0,0,-22432.83,0,-22432.83,0,0,34512.04,Loss,High,Review Required,Review margin and cost allocation
ERP0000074,TRX0000074,2025-07-08,2025-07,FY2026,Q1,Payroll Allocation,Middle East,Saudi Arabia,Healthcare Products,Payroll,Aisha Khan,Customer Experience,Diagnostics,Diagnostics 190,Channel Partner,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,75,658911.75,0,0,658911.75,0,0,-658911.75,0,0,658911.75,Loss,High,Review Required,Review margin and cost allocation
ERP0000075,TRX0000075,2025-07-08,2025-07,FY2026,Q1,Administration Expense,Middle East,Qatar,Consumer Electronics,Administration,Mohamed Rafi,Digital Commerce,Accessories,Accessories 602,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,21835.13,0,0,0,0,0,0,21835.13,0,0,-21835.13,0,0,21835.13,Loss,High,Review Required,Review margin and cost allocation
ERP0000076,TRX0000076,2025-07-08,2025-07,FY2026,Q1,Operations Expense,Middle East,Bahrain,Software Services,Operations,Bilal Hussain,Enterprise Solutions,Implementation,Implementation 855,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,38049.4,0,0,0,0,0,38049.4,0,0,-38049.4,0,0,38049.4,Loss,High,Review Required,Review margin and cost allocation
ERP0000077,TRX0000077,2025-07-08,2025-07,FY2026,Q1,Marketing Expense,Middle East,Saudi Arabia,Software Services,Marketing,Sara Rahman,Digital Commerce,SaaS License,SaaS License 650,Channel Partner,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,4452.6,0,0,0,0,4452.6,0,0,-4452.6,0,0,4452.6,Loss,High,Review Required,Review margin and cost allocation
ERP0000078,TRX0000078,2025-07-08,2025-07,FY2026,Q1,Customer Service Cost,Middle East,Qatar,Office Equipment,Customer Service,Priya Nair,Core Products,Printers,Printers 874,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,38,22741.86,22741.86,0,0,-22741.86,0,0,22741.86,Loss,High,Review Required,Review margin and cost allocation
ERP0000079,TRX0000079,2025-07-08,2025-07,FY2026,Q1,Refund / Credit Note,Middle East,UAE,Industrial Supplies,Finance,Bilal Hussain,Digital Commerce,Safety Equipment,Safety Equipment 865,SME,CUST00136,Customer 00136,,,CA-47512,Active,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-1253.74,0,0,0,0,0,0,0,0,0,0,0,0,-1253.74,0,-1253.74,0,0,1253.74,Loss,High,Review Required,Review margin and cost allocation
ERP0000080,TRX0000080,2025-07-08,2025-07,FY2026,Q1,Approval Workflow,Middle East,Saudi Arabia,Healthcare Products,Finance,Priya Nair,Regional Growth,Diagnostics,Diagnostics 337,Government,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333561.53,Low Margin,Medium,Normal,Monitor
ERP0000081,TRX0000081,2025-07-09,2025-07,FY2026,Q1,Sales Invoice,Middle East,Oman,Consumer Electronics,Sales,Omar Ali,Enterprise Solutions,Home Electronics,Home Electronics 974,SME,CUST00286,Customer 00286,,,CA-90867,Expiring Soon,,,Level 3 - Head of Department,Pending,Head of Department,18,88,97247.28,0,0,0,0,0,0,0,0,0,0,0,0,97247.28,1,97247.28,1,0,97247.28,Profitable,Medium,Review Required,Follow up approval
ERP0000082,TRX0000082,2025-07-09,2025-07,FY2026,Q1,Purchase Order,Middle East,Bahrain,Healthcare Products,Purchase,Grace Thomas,Enterprise Solutions,Diagnostics,Diagnostics 584,Government,,,VEND00145,Vendor 00145,,,PA-77581,Under Review,Level 3 - Head of Department,Approved,Head of Department,0,0,0,76262.01,0,0,0,0,0,0,0,0,0,0,0,-76262.01,0,-76262.01,0,0,76262.01,Loss,High,Review Required,Review margin and cost allocation
ERP0000083,TRX0000083,2025-07-09,2025-07,FY2026,Q1,Inventory Receipt,Middle East,Kuwait,Consumer Electronics,Inventory,Priya Nair,Customer Experience,Accessories,Accessories 255,SME,,,VEND00151,Vendor 00151,,,PA-84707,Active,Level 3 - Head of Department,Pending,Head of Department,25,0,0,46124.28,232413.74,303374.17,70960.43,0,0,0,0,0,0,0,0,-46124.28,0,-46124.28,0,0,70960.43,Loss,High,Review Required,Follow up approval
ERP0000084,TRX0000084,2025-07-09,2025-07,FY2026,Q1,Payroll Allocation,Middle East,Oman,Healthcare Products,Payroll,Omar Ali,Enterprise Solutions,Wellness,Wellness 431,Enterprise,,,,,,,,,Level 4 - CFO,Approved,CFO,0,0,0,0,0,0,0,0,0,0,36,392705.28,0,0,392705.28,0,0,-392705.28,0,0,392705.28,Loss,High,Review Required,Review margin and cost allocation
ERP0000085,TRX0000085,2025-07-09,2025-07,FY2026,Q1,Administration Expense,Middle East,Qatar,Software Services,Administration,Omar Ali,Core Products,Implementation,Implementation 546,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,29319.07,0,0,0,0,0,0,29319.07,0,0,-29319.07,0,0,29319.07,Loss,High,Review Required,Review margin and cost allocation
ERP0000086,TRX0000086,2025-07-09,2025-07,FY2026,Q1,Operations Expense,Middle East,Bahrain,Office Equipment,Operations,Omar Ali,Core Products,Printers,Printers 225,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,44025.72,0,0,0,0,0,44025.72,0,0,-44025.72,0,0,44025.72,Loss,High,Review Required,Review margin and cost allocation
ERP0000087,TRX0000087,2025-07-09,2025-07,FY2026,Q1,Marketing Expense,Middle East,Kuwait,Software Services,Marketing,Priya Nair,Regional Growth,Implementation,Implementation 660,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,18984.37,0,0,0,0,18984.37,0,0,-18984.37,0,0,18984.37,Loss,High,Review Required,Review margin and cost allocation
ERP0000088,TRX0000088,2025-07-09,2025-07,FY2026,Q1,Customer Service Cost,Middle East,UAE,Consumer Electronics,Customer Service,Noura Ahmed,Core Products,Smart Devices,Smart Devices 878,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,73,45830.13,45830.13,0,0,-45830.13,0,0,45830.13,Loss,High,Review Required,Review margin and cost allocation
ERP0000089,TRX0000089,2025-07-09,2025-07,FY2026,Q1,Refund / Credit Note,Middle East,UAE,Office Equipment,Finance,Priya Nair,Core Products,Furniture,Furniture 711,Channel Partner,CUST00650,Customer 00650,,,CA-15759,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,-22682.42,0,0,0,0,0,0,0,0,0,0,0,0,-22682.42,0,-22682.42,0,0,22682.42,Loss,High,Review Required,Review margin and cost allocation
ERP0000090,TRX0000090,2025-07-09,2025-07,FY2026,Q1,Approval Workflow,Middle East,Oman,Consumer Electronics,Finance,Mohamed Rafi,Digital Commerce,Home Electronics,Home Electronics 252,Government,,,,,,,,,Level 4 - CFO,Pending,CFO,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345053.2,Low Margin,Medium,Normal,Follow up approval
ERP0000091,TRX0000091,2025-07-10,2025-07,FY2026,Q1,Sales Invoice,Middle East,Oman,Healthcare Products,Sales,Grace Thomas,Digital Commerce,Wellness,Wellness 361,Retail,CUST00459,Customer 00459,,,CA-38895,Active,,,Level 3 - Head of Department,Approved,Head of Department,0,53,52058,0,0,0,0,0,0,0,0,0,0,0,0,52058,1,52058,1,0,52058,Profitable,Low,Normal,Monitor
ERP0000092,TRX0000092,2025-07-10,2025-07,FY2026,Q1,Purchase Order,Middle East,Saudi Arabia,Software Services,Purchase,Mohamed Rafi,Enterprise Solutions,Support Plan,Support Plan 446,Channel Partner,,,VEND00188,Vendor 00188,,,PA-47171,Expiring Soon,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,130030.49,0,0,0,0,0,0,0,0,0,0,0,-130030.49,0,-130030.49,0,0,130030.49,Loss,High,Review Required,Review margin and cost allocation
ERP0000093,TRX0000093,2025-07-10,2025-07,FY2026,Q1,Inventory Receipt,Middle East,UAE,Office Equipment,Inventory,Priya Nair,Core Products,Printers,Printers 659,Government,,,VEND00007,Vendor 00007,,,PA-53081,Expiring Soon,Level 3 - Head of Department,Rejected,Head of Department,0,0,0,49506.29,340010.44,416173.97,76163.53,0,0,0,0,0,0,0,0,-49506.29,0,-49506.29,0,0,76163.53,Loss,High,Review Required,Review margin and cost allocation
ERP0000094,TRX0000094,2025-07-10,2025-07,FY2026,Q1,Payroll Allocation,Middle East,Qatar,Healthcare Products,Payroll,Bilal Hussain,Core Products,Diagnostics,Diagnostics 512,Channel Partner,,,,,,,,,Level 5 - CEO,Pending,CEO,3,0,0,0,0,0,0,0,0,0,78,902088.72,0,0,902088.72,0,0,-902088.72,0,0,902088.72,Loss,High,Review Required,Follow up approval
ERP0000095,TRX0000095,2025-07-10,2025-07,FY2026,Q1,Administration Expense,Middle East,Oman,Office Equipment,Administration,Sara Rahman,Core Products,Printers,Printers 716,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,11920.24,0,0,0,0,0,0,11920.24,0,0,-11920.24,0,0,11920.24,Loss,High,Review Required,Review margin and cost allocation
ERP0000096,TRX0000096,2025-07-10,2025-07,FY2026,Q1,Operations Expense,Middle East,UAE,Office Equipment,Operations,Priya Nair,Customer Experience,Workstations,Workstations 199,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,9171.91,0,0,0,0,0,9171.91,0,0,-9171.91,0,0,9171.91,Loss,High,Review Required,Review margin and cost allocation
ERP0000097,TRX0000097,2025-07-10,2025-07,FY2026,Q1,Marketing Expense,Middle East,Qatar,Software Services,Marketing,Grace Thomas,Digital Commerce,Implementation,Implementation 893,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,28425.16,0,0,0,0,28425.16,0,0,-28425.16,0,0,28425.16,Loss,High,Review Required,Review margin and cost allocation
ERP0000098,TRX0000098,2025-07-10,2025-07,FY2026,Q1,Customer Service Cost,Middle East,UAE,Consumer Electronics,Customer Service,Noura Ahmed,Regional Growth,Home Electronics,Home Electronics 285,Enterprise,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,0,0,0,33,13700.61,13700.61,0,0,-13700.61,0,0,13700.61,Loss,High,Review Required,Review margin and cost allocation
ERP0000099,TRX0000099,2025-07-10,2025-07,FY2026,Q1,Refund / Credit Note,Middle East,Qatar,Consumer Electronics,Finance,Mohamed Rafi,Core Products,Home Electronics,Home Electronics 466,Channel Partner,CUST00369,Customer 00369,,,CA-11325,Expiring Soon,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-4027.53,0,0,0,0,0,0,0,0,0,0,0,0,-4027.53,0,-4027.53,0,0,4027.53,Loss,High,Review Required,Review margin and cost allocation
ERP0000100,TRX0000100,2025-07-10,2025-07,FY2026,Q1,Approval Workflow,Middle East,Saudi Arabia,Office Equipment,Finance,Omar Ali,Regional Growth,Printers,Printers 971,Retail,,,,,,,,,Level 4 - CFO,Pending,CFO,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427974.99,Low Margin,High,Review Required,Follow up approval
ERP0000101,TRX0000101,2025-07-11,2025-07,FY2026,Q1,Sales Invoice,Middle East,UAE,Consumer Electronics,Sales,Noura Ahmed,Enterprise Solutions,Smart Devices,Smart Devices 876,Channel Partner,CUST00377,Customer 00377,,,CA-75820,Active,,,Level 3 - Head of Department,Approved,Head of Department,0,9,149340.8,0,0,0,0,0,0,0,0,0,0,0,0,149340.8,1,149340.8,1,0,149340.8,Profitable,Medium,Normal,Monitor
ERP0000102,TRX0000102,2025-07-11,2025-07,FY2026,Q1,Purchase Order,Middle East,Saudi Arabia,Retail Distribution,Purchase,Noura Ahmed,Regional Growth,Apparel,Apparel 344,Channel Partner,,,VEND00242,Vendor 00242,,,PA-27345,Expiring Soon,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,46287.67,0,0,0,0,0,0,0,0,0,0,0,-46287.67,0,-46287.67,0,0,46287.67,Loss,High,Review Required,Review margin and cost allocation
ERP0000103,TRX0000103,2025-07-11,2025-07,FY2026,Q1,Inventory Receipt,Middle East,Oman,Software Services,Inventory,Grace Thomas,Customer Experience,Support Plan,Support Plan 156,Government,,,VEND00173,Vendor 00173,,,PA-50342,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,25249.78,128723.28,167569.09,38845.81,0,0,0,0,0,0,0,0,-25249.78,0,-25249.78,0,0,38845.81,Loss,High,Review Required,Review margin and cost allocation
ERP0000104,TRX0000104,2025-07-11,2025-07,FY2026,Q1,Payroll Allocation,Middle East,UAE,Office Equipment,Payroll,Bilal Hussain,Enterprise Solutions,Printers,Printers 679,Retail,,,,,,,,,Level 5 - CEO,Escalated,CEO,10,0,0,0,0,0,0,0,0,0,73,574455.98,0,0,574455.98,0,0,-574455.98,0,0,574455.98,Loss,High,Review Required,Escalate to senior approver
ERP0000105,TRX0000105,2025-07-11,2025-07,FY2026,Q1,Administration Expense,Middle East,Oman,Consumer Electronics,Administration,Bilal Hussain,Enterprise Solutions,Smart Devices,Smart Devices 793,Enterprise,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,8158.71,0,0,0,0,0,0,8158.71,0,0,-8158.71,0,0,8158.71,Loss,High,Review Required,Review margin and cost allocation
ERP0000106,TRX0000106,2025-07-11,2025-07,FY2026,Q1,Operations Expense,Middle East,UAE,Healthcare Products,Operations,Mohamed Rafi,Core Products,Medical Supplies,Medical Supplies 845,Channel Partner,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,43488.98,0,0,0,0,0,43488.98,0,0,-43488.98,0,0,43488.98,Loss,High,Review Required,Review margin and cost allocation
ERP0000107,TRX0000107,2025-07-11,2025-07,FY2026,Q1,Marketing Expense,Middle East,Oman,Healthcare Products,Marketing,Omar Ali,Regional Growth,Wellness,Wellness 646,Retail,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,0,0,17622.01,0,0,0,0,17622.01,0,0,-17622.01,0,0,17622.01,Loss,High,Review Required,Review margin and cost allocation
ERP0000108,TRX0000108,2025-07-11,2025-07,FY2026,Q1,Customer Service Cost,Middle East,Kuwait,Healthcare Products,Customer Service,Sara Rahman,Core Products,Wellness,Wellness 888,Retail,,,,,,,,,Level 1 - Department Manager,Approved,Department Manager,0,0,0,0,0,0,0,0,0,0,0,0,24,8763.12,8763.12,0,0,-8763.12,0,0,8763.12,Loss,High,Review Required,Review margin and cost allocation
ERP0000109,TRX0000109,2025-07-11,2025-07,FY2026,Q1,Refund / Credit Note,Middle East,Saudi Arabia,Retail Distribution,Finance,Sara Rahman,Core Products,FMCG,FMCG 811,Channel Partner,CUST00470,Customer 00470,,,CA-53033,Active,,,Level 1 - Department Manager,Approved,Department Manager,0,0,-6722.4,0,0,0,0,0,0,0,0,0,0,0,0,-6722.4,0,-6722.4,0,0,6722.4,Loss,High,Review Required,Review margin and cost allocation
ERP0000110,TRX0000110,2025-07-11,2025-07,FY2026,Q1,Approval Workflow,Middle East,Bahrain,Software Services,Finance,Grace Thomas,Enterprise Solutions,SaaS License,SaaS License 527,Channel Partner,,,,,,,,,Level 5 - CEO,Approved,CEO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694267.62,Low Margin,High,Review Required,Review agreement or risk condition
ERP0000111,TRX0000111,2025-07-12,2025-07,FY2026,Q1,Sales Invoice,Middle East,Kuwait,Healthcare Products,Sales,Noura Ahmed,Digital Commerce,Medical Supplies,Medical Supplies 581,Channel Partner,CUST00581,Customer 00581,,,CA-23476,Active,,,Level 2 - Finance Manager,Approved,Finance Manager,0,156,36294.08,0,0,0,0,0,0,0,0,0,0,0,0,36294.08,1,36294.08,1,0,36294.08,Profitable,Low,Normal,Monitor
ERP0000112,TRX0000112,2025-07-12,2025-07,FY2026,Q1,Purchase Order,Middle East,Saudi Arabia,Software Services,Purchase,Noura Ahmed,Regional Growth,Implementation,Implementation 415,Retail,,,VEND00254,Vendor 00254,,,PA-39463,Expiring Soon,Level 3 - Head of Department,Approved,Head of Department,0,0,0,79443.38,0,0,0,0,0,0,0,0,0,0,0,-79443.38,0,-79443.38,0,0,79443.38,Loss,High,Review Required,Review margin and cost allocation
ERP0000113,TRX0000113,2025-07-12,2025-07,FY2026,Q1,Inventory Receipt,Middle East,UAE,Retail Distribution,Inventory,Priya Nair,Regional Growth,Apparel,Apparel 950,SME,,,VEND00224,Vendor 00224,,,PA-87479,Active,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,20309.27,131484.89,162729.92,31245.03,0,0,0,0,0,0,0,0,-20309.27,0,-20309.27,0,0,31245.03,Loss,High,Review Required,Review margin and cost allocation
ERP0000114,TRX0000114,2025-07-12,2025-07,FY2026,Q1,Payroll Allocation,Middle East,Kuwait,Healthcare Products,Payroll,Mohamed Rafi,Enterprise Solutions,Wellness,Wellness 564,Government,,,,,,,,,Level 3 - Head of Department,Pending,Head of Department,13,0,0,0,0,0,0,0,0,0,12,94235.16,0,0,94235.16,0,0,-94235.16,0,0,94235.16,Loss,High,Review Required,Follow up approval
ERP0000115,TRX0000115,2025-07-12,2025-07,FY2026,Q1,Administration Expense,Middle East,Oman,Industrial Supplies,Administration,Sara Rahman,Enterprise Solutions,Safety Equipment,Safety Equipment 156,Government,,,,,,,,,Level 2 - Finance Manager,Approved,Finance Manager,0,0,0,0,0,0,0,25146.08,0,0,0,0,0,0,25146.08,0,0,-25146.08,0,0,25146.08,Loss,High,Review Required,Review margin and cost allocation
